1e-06 2.04746e-10
1.198e-06 1.70898e-10
1.396e-06 1.46677e-10
1.594e-06 1.27197e-10
1.792e-06 1.14188e-10
1.99e-06 1.02877e-10
2.188e-06 9.35864e-11
2.386e-06 8.58221e-11
2.584e-06 7.92554e-11
2.782e-06 7.36067e-11
2.98e-06 6.87557e-11
3.178e-06 6.43515e-11
3.376e-06 6.06536e-11
3.574e-06 5.73548e-11
3.772e-06 5.42741e-11
3.97e-06 5.15447e-11
4.168e-06 4.91271e-11
4.366e-06 4.68929e-11
4.564e-06 4.48663e-11
4.762e-06 4.29787e-11
4.96e-06 4.12659e-11
5.158e-06 3.97211e-11
5.356e-06 3.82087e-11
5.554e-06 3.69173e-11
5.752e-06 3.55697e-11
5.95e-06 3.44119e-11
6.148e-06 3.32954e-11
6.346e-06 3.22591e-11
6.544e-06 3.13026e-11
6.742e-06 3.03909e-11
6.94e-06 2.95095e-11
7.138e-06 2.86127e-11
7.336e-06 2.79558e-11
7.534e-06 2.71732e-11
7.732e-06 2.64751e-11
7.93e-06 2.58173e-11
8.128e-06 2.52052e-11
8.326e-06 2.4578e-11
8.524e-06 2.40261e-11
8.722e-06 2.34434e-11
8.92e-06 2.29662e-11
9.118e-06 2.24779e-11
9.316e-06 2.2003e-11
9.514e-06 2.15181e-11
9.712e-06 2.10693e-11
9.91e-06 2.06547e-11
1.0108e-05 2.02121e-11
1.0306e-05 1.98793e-11
1.0504e-05 1.94924e-11
1.0702e-05 1.92825e-11
1.09e-05 1.87681e-11
1.1098e-05 1.84299e-11
1.1296e-05 1.81333e-11
1.1494e-05 1.78158e-11
1.1692e-05 1.7529e-11
1.189e-05 1.72128e-11
1.2088e-05 1.69376e-11
1.2286e-05 1.66477e-11
1.2484e-05 1.63873e-11
1.2682e-05 1.6141e-11
1.288e-05 1.59183e-11
1.3078e-05 1.56936e-11
1.3276e-05 1.54224e-11
1.3474e-05 1.52077e-11
1.3672e-05 1.49607e-11
1.387e-05 1.47878e-11
1.4068e-05 1.45606e-11
1.4266e-05 1.43383e-11
1.4464e-05 1.41985e-11
1.4662e-05 1.39532e-11
1.486e-05 1.3856e-11
1.5058e-05 1.36112e-11
1.5256e-05 1.34164e-11
1.5454e-05 1.32612e-11
1.5652e-05 1.30966e-11
1.585e-05 1.29367e-11
1.6048e-05 1.28058e-11
1.6246e-05 1.25951e-11
1.6444e-05 1.24575e-11
1.6642e-05 1.22884e-11
1.684e-05 1.21615e-11
1.7038e-05 1.20373e-11
1.7236e-05 1.19148e-11
1.7434e-05 1.17436e-11
1.7632e-05 1.16094e-11
1.783e-05 1.1495e-11
1.8028e-05 1.14002e-11
1.8226e-05 1.12403e-11
1.8424e-05 1.11158e-11
1.8622e-05 1.1004e-11
1.882e-05 1.08797e-11
1.9018e-05 1.07767e-11
1.9216e-05 1.065e-11
1.9414e-05 1.05573e-11
1.9612e-05 1.04509e-11
1.981e-05 1.03374e-11
2.0008e-05 1.02157e-11
2.0206e-05 1.01133e-11
2.0404e-05 1.00385e-11
2.0602e-05 9.93617e-12
2.08e-05 9.8271e-12
2.0998e-05 9.76384e-12
2.1196e-05 9.65458e-12
2.1394e-05 9.61373e-12
2.1592e-05 9.49997e-12
2.179e-05 9.38952e-12
2.1988e-05 9.31284e-12
2.2186e-05 9.22379e-12
2.2384e-05 9.15217e-12
2.2582e-05 9.07489e-12
2.278e-05 9.00483e-12
2.2978e-05 8.90288e-12
2.3176e-05 8.82274e-12
2.3374e-05 8.77406e-12
2.3572e-05 8.67456e-12
2.377e-05 8.61952e-12
2.3968e-05 8.53342e-12
2.4166e-05 8.46117e-12
2.4364e-05 8.42181e-12
2.4562e-05 8.33482e-12
2.476e-05 8.25738e-12
2.4958e-05 8.20821e-12
2.5156e-05 8.13356e-12
2.5354e-05 8.09317e-12
2.5552e-05 8.01636e-12
2.575e-05 7.94759e-12
2.5948e-05 7.87929e-12
2.6146e-05 7.77611e-12
2.6344e-05 7.77652e-12
2.6542e-05 7.69736e-12
2.674e-05 7.63633e-12
2.6938e-05 7.63781e-12
2.7136e-05 7.53616e-12
2.7334e-05 7.47917e-12
2.7532e-05 7.45374e-12
2.773e-05 7.36864e-12
2.7928e-05 7.33862e-12
2.8126e-05 7.27641e-12
2.8324e-05 7.23327e-12
2.8522e-05 7.18232e-12
2.872e-05 7.12422e-12
2.8918e-05 7.09266e-12
2.9116e-05 7.02846e-12
2.9314e-05 6.96341e-12
2.9512e-05 6.90948e-12
2.971e-05 6.92178e-12
2.9908e-05 6.91368e-12
3.0106e-05 6.79295e-12
3.0304e-05 6.76369e-12
3.0502e-05 6.69715e-12
3.07e-05 6.67832e-12
3.0898e-05 6.61896e-12
3.1096e-05 6.60105e-12
3.1294e-05 6.54276e-12
3.1492e-05 6.5257e-12
3.169e-05 6.46431e-12
3.1888e-05 6.41859e-12
3.2086e-05 6.39461e-12
3.2284e-05 6.33764e-12
3.2482e-05 6.30863e-12
3.268e-05 6.21948e-12
3.2878e-05 6.22617e-12
3.3076e-05 6.18998e-12
3.3274e-05 6.14862e-12
3.3472e-05 6.11717e-12
3.367e-05 6.08886e-12
3.3868e-05 6.05565e-12
3.4066e-05 6.0179e-12
3.4264e-05 5.97951e-12
3.4462e-05 5.92811e-12
3.466e-05 5.91358e-12
3.4858e-05 5.87431e-12
3.5056e-05 5.85173e-12
3.5254e-05 5.80345e-12
3.5452e-05 5.74969e-12
3.565e-05 5.7381e-12
3.5848e-05 5.71846e-12
3.6046e-05 5.69537e-12
3.6244e-05 5.62928e-12
3.6442e-05 5.60477e-12
3.664e-05 5.60527e-12
3.6838e-05 5.54885e-12
3.7036e-05 5.51557e-12
3.7234e-05 5.44836e-12
3.7432e-05 5.48246e-12
3.763e-05 5.4167e-12
3.7828e-05 5.40647e-12
3.8026e-05 5.41601e-12
3.8224e-05 5.369e-12
3.8422e-05 5.31774e-12
3.862e-05 5.30062e-12
3.8818e-05 5.2893e-12
3.9016e-05 5.25427e-12
3.9214e-05 5.22491e-12
3.9412e-05 5.19512e-12
3.961e-05 5.16731e-12
3.9808e-05 5.13751e-12
4.0006e-05 5.12623e-12
4.0204e-05 5.1089e-12
4.0402e-05 5.07393e-12
4.06e-05 5.08889e-12
4.0798e-05 5.04963e-12
4.0996e-05 4.98153e-12
4.1194e-05 4.9809e-12
4.1392e-05 4.93592e-12
4.159e-05 4.9279e-12
4.1788e-05 4.88753e-12
4.1986e-05 4.85476e-12
4.2184e-05 4.85408e-12
4.2382e-05 4.84056e-12
4.258e-05 4.80184e-12
4.2778e-05 4.77619e-12
4.2976e-05 4.7683e-12
4.3174e-05 4.74508e-12
4.3372e-05 4.72341e-12
4.357e-05 4.69311e-12
4.3768e-05 4.68758e-12
4.3966e-05 4.65977e-12
4.4164e-05 4.64284e-12
4.4362e-05 4.61351e-12
4.456e-05 4.60645e-12
4.4758e-05 4.57541e-12
4.4956e-05 4.52557e-12
4.5154e-05 4.50821e-12
4.5352e-05 4.49595e-12
4.555e-05 4.49546e-12
4.5748e-05 4.47654e-12
4.5946e-05 4.4707e-12
4.6144e-05 4.43176e-12
4.6342e-05 4.42496e-12
4.654e-05 4.36716e-12
4.6738e-05 4.38844e-12
4.6936e-05 4.37127e-12
4.7134e-05 4.34078e-12
4.7332e-05 4.31462e-12
4.753e-05 4.31626e-12
4.7728e-05 4.29505e-12
4.7926e-05 4.2856e-12
4.8124e-05 4.27983e-12
4.8322e-05 4.23687e-12
4.852e-05 4.22506e-12
4.8718e-05 4.20368e-12
4.8916e-05 4.18403e-12
4.9114e-05 4.17037e-12
4.9312e-05 4.15692e-12
4.951e-05 4.13346e-12
4.9708e-05 4.12576e-12
4.9906e-05 4.10246e-12
5.0104e-05 4.08596e-12
5.0302e-05 4.06937e-12
5.05e-05 4.05528e-12
5.0698e-05 4.04134e-12
5.0896e-05 4.01083e-12
5.1094e-05 3.99424e-12
5.1292e-05 3.99239e-12
5.149e-05 3.9629e-12
5.1688e-05 3.95562e-12
5.1886e-05 3.9424e-12
5.2084e-05 3.93355e-12
5.2282e-05 3.91362e-12
5.248e-05 3.89193e-12
5.2678e-05 3.88351e-12
5.2876e-05 3.87085e-12
5.3074e-05 3.84967e-12
5.3272e-05 3.83514e-12
5.347e-05 3.83138e-12
5.3668e-05 3.80553e-12
5.3866e-05 3.79533e-12
5.4064e-05 3.79453e-12
5.4262e-05 3.74026e-12
5.446e-05 3.74786e-12
5.4658e-05 3.75337e-12
5.4856e-05 3.73368e-12
5.5054e-05 3.73089e-12
5.5252e-05 3.70562e-12
5.545e-05 3.6874e-12
5.5648e-05 3.67692e-12
5.5846e-05 3.66253e-12
5.6044e-05 3.65353e-12
5.6242e-05 3.60906e-12
5.644e-05 3.63033e-12
5.6638e-05 3.61421e-12
5.6836e-05 3.60107e-12
5.7034e-05 3.59862e-12
5.7232e-05 3.55896e-12
5.743e-05 3.54056e-12
5.7628e-05 3.53987e-12
5.7826e-05 3.5506e-12
5.8024e-05 3.53179e-12
5.8222e-05 3.51438e-12
5.842e-05 3.52065e-12
5.8618e-05 3.48984e-12
5.8816e-05 3.47207e-12
5.9014e-05 3.4704e-12
5.9212e-05 3.46184e-12
5.941e-05 3.43826e-12
5.9608e-05 3.4292e-12
5.9806e-05 3.42185e-12
6.0004e-05 3.41032e-12
6.0202e-05 3.39693e-12
6.04e-05 3.38913e-12
6.0598e-05 3.39135e-12
6.0796e-05 3.36252e-12
6.0994e-05 3.34849e-12
6.1192e-05 3.32609e-12
6.139e-05 3.34059e-12
6.1588e-05 3.34282e-12
6.1786e-05 3.32481e-12
6.1984e-05 3.34871e-12
6.2182e-05 3.29799e-12
6.238e-05 3.27587e-12
6.2578e-05 3.26266e-12
6.2776e-05 3.26829e-12
6.2974e-05 3.24938e-12
6.3172e-05 3.23313e-12
6.337e-05 3.22573e-12
6.3568e-05 3.22828e-12
6.3766e-05 3.20445e-12
6.3964e-05 3.30348e-12
6.4162e-05 3.18294e-12
6.436e-05 3.1428e-12
6.4558e-05 3.16621e-12
6.4756e-05 3.17238e-12
6.4954e-05 3.15018e-12
6.5152e-05 3.13867e-12
6.535e-05 3.1398e-12
6.5548e-05 3.13426e-12
6.5746e-05 3.12253e-12
6.5944e-05 3.10679e-12
6.6142e-05 3.09327e-12
6.634e-05 3.08474e-12
6.6538e-05 3.06686e-12
6.6736e-05 3.07086e-12
6.6934e-05 3.05858e-12
6.7132e-05 3.03834e-12
6.733e-05 3.0453e-12
6.7528e-05 3.02835e-12
6.7726e-05 3.01491e-12
6.7924e-05 3.01912e-12
6.8122e-05 3.01327e-12
6.832e-05 3.00593e-12
6.8518e-05 3.03442e-12
6.8716e-05 2.98682e-12
6.8914e-05 2.969e-12
6.9112e-05 2.96519e-12
6.931e-05 2.95039e-12
6.9508e-05 2.93195e-12
6.9706e-05 2.92746e-12
6.9904e-05 2.93122e-12
7.0102e-05 2.92701e-12
7.03e-05 2.91338e-12
7.0498e-05 2.90433e-12
7.0696e-05 2.8975e-12
7.0894e-05 2.88622e-12
7.1092e-05 2.88529e-12
