-1 1.4829e-06
-0.99 1.69998e-06
-0.98 2.40528e-06
-0.97 3.77195e-06
-0.96 6.12667e-06
-0.95 1.00127e-05
-0.94 1.62902e-05
-0.93 2.6288e-05
-0.92 4.20243e-05
-0.91 6.65233e-05
-0.9 0.00010426
-0.89 0.000161775
-0.88 0.000248514
-0.87 0.00037795
-0.86 0.000569066
-0.85 0.000848272
-0.84 0.00125186
-0.83 0.00182903
-0.82 0.00264566
-0.81 0.00378875
-0.8 0.00537165
-0.79 0.00753998
-0.78 0.0104781
-0.77 0.0144161
-0.76 0.0196366
-0.75 0.0264811
-0.74 0.0353557
-0.73 0.0467344
-0.72 0.0611602
-0.71 0.0792419
-0.7 0.101647
-0.69 0.12909
-0.68 0.162311
-0.67 0.202048
-0.66 0.249012
-0.65 0.303838
-0.64 0.367047
-0.63 0.438992
-0.62 0.519815
-0.61 0.609395
-0.6 0.707303
-0.59 0.812774
-0.58 0.924681
-0.57 1.04153
-0.56 1.16147
-0.55 1.28234
-0.54 1.40169
-0.53 1.51692
-0.52 1.62528
-0.51 1.72406
-0.5 1.81065
-0.49 1.88266
-0.48 1.93807
-0.47 1.97525
-0.46 1.99311
-0.45 1.99113
-0.44 1.96935
-0.43 1.92843
-0.42 1.86958
-0.41 1.79448
-0.4 1.70526
-0.39 1.60435
-0.38 1.49439
-0.37 1.37812
-0.36 1.25824
-0.35 1.13736
-0.34 1.01787
-0.33 0.901861
-0.32 0.791124
-0.31 0.687078
-0.3 0.590779
-0.29 0.502921
-0.28 0.42387
-0.27 0.353689
-0.26 0.292192
-0.25 0.238986
-0.24 0.193524
-0.23 0.155151
-0.22 0.123149
-0.21 0.096776
-0.2 0.0752944
-0.19 0.0579984
-0.18 0.0442313
-0.17 0.0333966
-0.16 0.0249653
-0.15 0.018477
-0.14 0.013539
-0.13 0.00982215
-0.12 0.0070549
-0.11 0.00501702
-0.1 0.0035325
-0.09 0.00246278
-0.08 0.00170036
-0.07 0.00116301
-0.06 0.000788767
-0.05 0.000531613
-0.04 0.000357987
-0.03 0.000243943
-0.02 0.000172968
-0.01 0.000134363
0 0.000122137
0.01 0.000134363
0.02 0.000172968
0.03 0.000243943
0.04 0.000357987
0.05 0.000531613
0.06 0.000788767
0.07 0.00116301
0.08 0.00170036
0.09 0.00246278
0.1 0.0035325
0.11 0.00501702
0.12 0.0070549
0.13 0.00982215
0.14 0.013539
0.15 0.018477
0.16 0.0249653
0.17 0.0333966
0.18 0.0442313
0.19 0.0579984
0.2 0.0752944
0.21 0.096776
0.22 0.123149
0.23 0.155151
0.24 0.193524
0.25 0.238986
0.26 0.292192
0.27 0.353689
0.28 0.42387
0.29 0.502921
0.3 0.590779
0.31 0.687078
0.32 0.791124
0.33 0.901861
0.34 1.01787
0.35 1.13736
0.36 1.25824
0.37 1.37812
0.38 1.49439
0.39 1.60435
0.4 1.70526
0.41 1.79448
0.42 1.86958
0.43 1.92843
0.44 1.96935
0.45 1.99113
0.46 1.99311
0.47 1.97525
0.48 1.93807
0.49 1.88266
0.5 1.81065
0.51 1.72406
0.52 1.62528
0.53 1.51692
0.54 1.40169
0.55 1.28234
0.56 1.16147
0.57 1.04153
0.58 0.924681
0.59 0.812774
0.6 0.707303
0.61 0.609395
0.62 0.519815
0.63 0.438992
0.64 0.367047
0.65 0.303838
0.66 0.249012
0.67 0.202048
0.68 0.162311
0.69 0.12909
0.7 0.101647
0.71 0.0792419
0.72 0.0611602
0.73 0.0467344
0.74 0.0353557
0.75 0.0264811
0.76 0.0196366
0.77 0.0144161
0.78 0.0104781
0.79 0.00753998
0.8 0.00537165
0.81 0.00378875
0.82 0.00264566
0.83 0.00182903
0.84 0.00125186
0.85 0.000848272
0.86 0.000569066
0.87 0.00037795
0.88 0.000248514
0.89 0.000161775
0.9 0.00010426
0.91 6.65233e-05
0.92 4.20243e-05
0.93 2.6288e-05
0.94 1.62902e-05
0.95 1.00127e-05
0.96 6.12667e-06
0.97 3.77195e-06
0.98 2.40528e-06
0.99 1.69998e-06
