-1 1.35657e-10
-0.99 1.68989e-10
-0.98 2.83843e-10
-0.97 5.30724e-10
-0.96 1.01562e-09
-0.95 1.9406e-09
-0.94 3.67868e-09
-0.93 6.90717e-09
-0.92 1.28407e-08
-0.91 2.36327e-08
-0.9 4.30593e-08
-0.89 7.76692e-08
-0.88 1.38695e-07
-0.87 2.45189e-07
-0.86 4.29114e-07
-0.85 7.43495e-07
-0.84 1.27532e-06
-0.83 2.16568e-06
-0.82 3.6409e-06
-0.81 6.05983e-06
-0.8 9.98509e-06
-0.79 1.62886e-05
-0.78 2.63063e-05
-0.77 4.20607e-05
-0.76 6.65791e-05
-0.75 0.000104338
-0.74 0.000161881
-0.73 0.000248654
-0.72 0.00037813
-0.71 0.000569293
-0.7 0.000848554
-0.69 0.0012522
-0.68 0.00182943
-0.67 0.00264612
-0.66 0.00378927
-0.65 0.00537222
-0.64 0.00754056
-0.63 0.0104787
-0.62 0.0144166
-0.61 0.019637
-0.6 0.0264813
-0.59 0.0353556
-0.58 0.046734
-0.57 0.0611593
-0.56 0.0792406
-0.55 0.101646
-0.54 0.129088
-0.53 0.162307
-0.52 0.202045
-0.51 0.249008
-0.5 0.303834
-0.49 0.367043
-0.48 0.438988
-0.47 0.519812
-0.46 0.609393
-0.45 0.707302
-0.44 0.812775
-0.43 0.924683
-0.42 1.04153
-0.41 1.16147
-0.4 1.28234
-0.39 1.4017
-0.38 1.51693
-0.37 1.62529
-0.36 1.72407
-0.35 1.81066
-0.34 1.88267
-0.33 1.93807
-0.32 1.97525
-0.31 1.99311
-0.3 1.99113
-0.29 1.96935
-0.28 1.92843
-0.27 1.86957
-0.26 1.79447
-0.25 1.70525
-0.24 1.60434
-0.23 1.49438
-0.22 1.37811
-0.21 1.25824
-0.2 1.13736
-0.19 1.01787
-0.18 0.901874
-0.17 0.791148
-0.16 0.687118
-0.15 0.590842
-0.14 0.503021
-0.13 0.424023
-0.12 0.353922
-0.11 0.292545
-0.1 0.239516
-0.09 0.194312
-0.08 0.156314
-0.07 0.12485
-0.06 0.0992394
-0.05 0.0788272
-0.04 0.0630154
-0.03 0.0512858
-0.02 0.0432181
-0.01 0.0385035
0 0.0369531
0.01 0.0385035
0.02 0.0432181
0.03 0.0512858
0.04 0.0630154
0.05 0.0788272
0.06 0.0992394
0.07 0.12485
0.08 0.156314
0.09 0.194312
0.1 0.239516
0.11 0.292545
0.12 0.353922
0.13 0.424023
0.14 0.503021
0.15 0.590842
0.16 0.687118
0.17 0.791148
0.18 0.901874
0.19 1.01787
0.2 1.13736
0.21 1.25824
0.22 1.37811
0.23 1.49438
0.24 1.60434
0.25 1.70525
0.26 1.79447
0.27 1.86957
0.28 1.92843
0.29 1.96935
0.3 1.99113
0.31 1.99311
0.32 1.97525
0.33 1.93807
0.34 1.88267
0.35 1.81066
0.36 1.72407
0.37 1.62529
0.38 1.51693
0.39 1.4017
0.4 1.28234
0.41 1.16147
0.42 1.04153
0.43 0.924683
0.44 0.812775
0.45 0.707302
0.46 0.609393
0.47 0.519812
0.48 0.438988
0.49 0.367043
0.5 0.303834
0.51 0.249008
0.52 0.202045
0.53 0.162307
0.54 0.129088
0.55 0.101646
0.56 0.0792406
0.57 0.0611593
0.58 0.046734
0.59 0.0353556
0.6 0.0264813
0.61 0.019637
0.62 0.0144166
0.63 0.0104787
0.64 0.00754056
0.65 0.00537222
0.66 0.00378927
0.67 0.00264612
0.68 0.00182943
0.69 0.0012522
0.7 0.000848554
0.71 0.000569293
0.72 0.00037813
0.73 0.000248654
0.74 0.000161881
0.75 0.000104338
0.76 6.65791e-05
0.77 4.20607e-05
0.78 2.63063e-05
0.79 1.62886e-05
0.8 9.98509e-06
0.81 6.05983e-06
0.82 3.6409e-06
0.83 2.16568e-06
0.84 1.27532e-06
0.85 7.43495e-07
0.86 4.29114e-07
0.87 2.45189e-07
0.88 1.38695e-07
0.89 7.76692e-08
0.9 4.30593e-08
0.91 2.36327e-08
0.92 1.28407e-08
0.93 6.90717e-09
0.94 3.67868e-09
0.95 1.9406e-09
0.96 1.01562e-09
0.97 5.30724e-10
0.98 2.83843e-10
0.99 1.68989e-10
