-1 3.93214
-0.99 3.91309
-0.98 3.85651
-0.97 3.76402
-0.96 3.63824
-0.95 3.48267
-0.94 3.30154
-0.93 3.09957
-0.92 2.88182
-0.91 2.65347
-0.9 2.41957
-0.89 2.18496
-0.88 1.954
-0.87 1.73055
-0.86 1.51782
-0.85 1.31835
-0.84 1.13401
-0.83 0.965993
-0.82 0.814899
-0.81 0.680776
-0.8 0.563216
-0.79 0.461438
-0.78 0.374386
-0.77 0.30081
-0.76 0.239348
-0.75 0.188596
-0.74 0.147162
-0.73 0.113716
-0.72 0.0870182
-0.71 0.0659412
-0.7 0.0494838
-0.69 0.0367728
-0.68 0.0270612
-0.67 0.0197208
-0.66 0.0142317
-0.65 0.0101706
-0.64 0.0071976
-0.63 0.00504411
-0.62 0.00350055
-0.61 0.0024057
-0.6 0.00163719
-0.59 0.00110335
-0.58 0.000736341
-0.57 0.000486632
-0.56 0.000318476
-0.55 0.0002064
-0.54 0.000132464
-0.53 8.41867e-05
-0.52 5.29844e-05
-0.51 3.30227e-05
-0.5 2.03816e-05
-0.49 1.24574e-05
-0.48 7.54018e-06
-0.47 4.51963e-06
-0.46 2.68283e-06
-0.45 1.57708e-06
-0.44 9.18102e-07
-0.43 5.29303e-07
-0.42 3.02202e-07
-0.41 1.70873e-07
-0.4 9.56838e-08
-0.39 5.30632e-08
-0.38 2.91435e-08
-0.37 1.58522e-08
-0.36 8.53967e-09
-0.35 4.55617e-09
-0.34 2.40753e-09
-0.33 1.25997e-09
-0.32 6.53089e-10
-0.31 3.35284e-10
-0.3 1.70485e-10
-0.29 8.58618e-11
-0.28 4.28307e-11
-0.27 2.11625e-11
-0.26 1.03577e-11
-0.25 5.02011e-12
-0.24 2.41132e-12
-0.23 1.14716e-12
-0.22 5.40386e-13
-0.21 2.51266e-13
-0.2 1.1765e-13
-0.19 5.27846e-14
-0.18 2.42958e-14
-0.17 1.10166e-14
-0.16 5.3406e-15
-0.15 1.32162e-15
-0.14 4.90959e-16
-0.13 7.02302e-16
-0.12 -1.22361e-15
-0.11 5.09244e-16
-0.1 -2.014e-16
-0.09 5.62341e-16
-0.08 -2.64449e-16
-0.07 -4.56219e-16
-0.06 -1.34324e-15
-0.05 8.30901e-17
-0.04 -8.4105e-16
-0.03 -7.48507e-17
-0.02 -3.44453e-16
-0.01 1.66963e-16
0 -1.50099e-15
0.01 1.72476e-16
0.02 -4.91959e-16
0.03 -8.80821e-17
0.04 5.36146e-16
0.05 3.43115e-16
0.06 -9.98026e-16
0.07 -3.12079e-16
0.08 1.62085e-16
0.09 -7.37559e-16
0.1 -2.8191e-17
0.11 -2.62553e-16
0.12 1.16022e-16
0.13 4.07155e-16
0.14 8.99102e-16
0.15 1.62329e-15
0.16 4.63592e-15
0.17 9.85477e-15
0.18 2.33358e-14
0.19 5.41637e-14
0.2 1.16258e-13
0.21 2.51895e-13
0.22 5.39838e-13
0.23 1.1465e-12
0.24 2.41158e-12
0.25 5.0197e-12
0.26 1.03578e-11
0.27 2.11623e-11
0.28 4.28312e-11
0.29 8.58631e-11
0.3 1.70484e-10
0.31 3.35283e-10
0.32 6.53088e-10
0.33 1.25997e-09
0.34 2.40753e-09
0.35 4.55617e-09
0.36 8.53968e-09
0.37 1.58522e-08
0.38 2.91435e-08
0.39 5.30632e-08
0.4 9.56838e-08
0.41 1.70873e-07
0.42 3.02202e-07
0.43 5.29303e-07
0.44 9.18102e-07
0.45 1.57708e-06
0.46 2.68283e-06
0.47 4.51963e-06
0.48 7.54018e-06
0.49 1.24574e-05
0.5 2.03816e-05
0.51 3.30227e-05
0.52 5.29844e-05
0.53 8.41867e-05
0.54 0.000132464
0.55 0.0002064
0.56 0.000318476
0.57 0.000486632
0.58 0.000736341
0.59 0.00110335
0.6 0.00163719
0.61 0.0024057
0.62 0.00350055
0.63 0.00504411
0.64 0.0071976
0.65 0.0101706
0.66 0.0142317
0.67 0.0197208
0.68 0.0270612
0.69 0.0367728
0.7 0.0494838
0.71 0.0659412
0.72 0.0870182
0.73 0.113716
0.74 0.147162
0.75 0.188596
0.76 0.239348
0.77 0.30081
0.78 0.374386
0.79 0.461438
0.8 0.563216
0.81 0.680776
0.82 0.814899
0.83 0.965993
0.84 1.13401
0.85 1.31835
0.86 1.51782
0.87 1.73055
0.88 1.954
0.89 2.18496
0.9 2.41957
0.91 2.65347
0.92 2.88182
0.93 3.09957
0.94 3.30154
0.95 3.48267
0.96 3.63824
0.97 3.76402
0.98 3.85651
0.99 3.91309
