-1 9.5388e-13
-0.99 1.23991e-12
-0.98 2.25617e-12
-0.97 4.55719e-12
-0.96 9.37e-12
-0.95 1.91907e-11
-0.94 3.89624e-11
-0.93 7.83328e-11
-0.92 1.55915e-10
-0.91 3.07225e-10
-0.9 5.99307e-10
-0.89 1.15735e-09
-0.88 2.21262e-09
-0.87 4.18769e-09
-0.86 7.84641e-09
-0.85 1.45545e-08
-0.84 2.67272e-08
-0.83 4.85896e-08
-0.82 8.74515e-08
-0.81 1.55821e-07
-0.8 2.74866e-07
-0.79 4.80014e-07
-0.78 8.29899e-07
-0.77 1.42049e-06
-0.76 2.40707e-06
-0.75 4.03816e-06
-0.74 6.70687e-06
-0.73 1.10281e-05
-0.72 1.79526e-05
-0.71 2.89332e-05
-0.7 4.61651e-05
-0.69 7.29253e-05
-0.68 0.000114049
-0.67 0.000176584
-0.66 0.000270682
-0.65 0.000410789
-0.64 0.000617204
-0.63 0.000918098
-0.62 0.00135207
-0.61 0.00197135
-0.6 0.00284564
-0.59 0.00406676
-0.58 0.00575401
-0.57 0.00806021
-0.56 0.0111783
-0.55 0.0153483
-0.54 0.020864
-0.53 0.0280797
-0.52 0.0374146
-0.51 0.0493565
-0.5 0.0644621
-0.49 0.0833528
-0.48 0.106707
-0.47 0.135245
-0.46 0.169709
-0.45 0.210836
-0.44 0.259324
-0.43 0.315789
-0.42 0.380723
-0.41 0.454441
-0.4 0.537035
-0.39 0.628327
-0.38 0.727822
-0.37 0.834684
-0.36 0.947712
-0.35 1.06534
-0.34 1.18565
-0.33 1.30642
-0.32 1.42517
-0.31 1.53924
-0.3 1.64591
-0.29 1.74245
-0.28 1.8263
-0.27 1.89515
-0.26 1.94702
-0.25 1.98041
-0.24 1.99433
-0.23 1.98838
-0.22 1.96272
-0.21 1.91813
-0.2 1.85592
-0.19 1.77789
-0.18 1.68624
-0.17 1.58346
-0.16 1.47226
-0.15 1.35541
-0.14 1.23563
-0.13 1.11556
-0.12 0.997608
-0.11 0.883919
-0.1 0.776335
-0.09 0.676373
-0.08 0.585226
-0.07 0.503782
-0.06 0.432658
-0.05 0.372245
-0.04 0.322757
-0.03 0.284283
-0.02 0.256833
-0.01 0.240382
0 0.234903
0.01 0.240382
0.02 0.256833
0.03 0.284283
0.04 0.322757
0.05 0.372245
0.06 0.432658
0.07 0.503782
0.08 0.585226
0.09 0.676373
0.1 0.776335
0.11 0.883919
0.12 0.997608
0.13 1.11556
0.14 1.23563
0.15 1.35541
0.16 1.47226
0.17 1.58346
0.18 1.68624
0.19 1.77789
0.2 1.85592
0.21 1.91813
0.22 1.96272
0.23 1.98838
0.24 1.99433
0.25 1.98041
0.26 1.94702
0.27 1.89515
0.28 1.8263
0.29 1.74245
0.3 1.64591
0.31 1.53924
0.32 1.42517
0.33 1.30642
0.34 1.18565
0.35 1.06534
0.36 0.947712
0.37 0.834684
0.38 0.727822
0.39 0.628327
0.4 0.537035
0.41 0.454441
0.42 0.380723
0.43 0.315789
0.44 0.259324
0.45 0.210836
0.46 0.169709
0.47 0.135245
0.48 0.106707
0.49 0.0833528
0.5 0.0644621
0.51 0.0493565
0.52 0.0374146
0.53 0.0280797
0.54 0.020864
0.55 0.0153483
0.56 0.0111783
0.57 0.00806021
0.58 0.00575401
0.59 0.00406676
0.6 0.00284564
0.61 0.00197135
0.62 0.00135207
0.63 0.000918098
0.64 0.000617204
0.65 0.000410789
0.66 0.000270682
0.67 0.000176584
0.68 0.000114049
0.69 7.29253e-05
0.7 4.61651e-05
0.71 2.89332e-05
0.72 1.79526e-05
0.73 1.10281e-05
0.74 6.70687e-06
0.75 4.03816e-06
0.76 2.40707e-06
0.77 1.42049e-06
0.78 8.29899e-07
0.79 4.80014e-07
0.8 2.74866e-07
0.81 1.55821e-07
0.82 8.74515e-08
0.83 4.85896e-08
0.84 2.67272e-08
0.85 1.45545e-08
0.86 7.84641e-09
0.87 4.18769e-09
0.88 2.21262e-09
0.89 1.15735e-09
0.9 5.99307e-10
0.91 3.07225e-10
0.92 1.55915e-10
0.93 7.83328e-11
0.94 3.89624e-11
0.95 1.91907e-11
0.96 9.37e-12
0.97 4.55719e-12
0.98 2.25617e-12
0.99 1.23991e-12
