-1 1.49897e-11
-0.99 1.90319e-11
-0.98 3.31526e-11
-0.97 6.42227e-11
-0.96 1.2701e-10
-0.95 2.50508e-10
-0.94 4.89981e-10
-0.93 9.49143e-10
-0.92 1.82031e-09
-0.91 3.45612e-09
-0.9 6.49619e-09
-0.89 1.2088e-08
-0.88 2.22677e-08
-0.87 4.06094e-08
-0.86 7.33173e-08
-0.85 1.31044e-07
-0.84 2.31879e-07
-0.83 4.062e-07
-0.82 7.04456e-07
-0.81 1.2095e-06
-0.8 2.05586e-06
-0.79 3.45956e-06
-0.78 5.76353e-06
-0.77 9.50601e-06
-0.76 1.55221e-05
-0.75 2.50926e-05
-0.74 4.01591e-05
-0.73 6.36311e-05
-0.72 9.98159e-05
-0.71 0.000155016
-0.7 0.000238343
-0.69 0.000362807
-0.68 0.000546763
-0.67 0.000815776
-0.66 0.00120502
-0.65 0.00176225
-0.64 0.00255148
-0.63 0.00365738
-0.62 0.00519038
-0.61 0.00729259
-0.6 0.0101442
-0.59 0.0139703
-0.58 0.0190481
-0.57 0.0257128
-0.56 0.0343639
-0.55 0.0454685
-0.54 0.0595627
-0.53 0.0772491
-0.52 0.0991901
-0.51 0.126096
-0.5 0.158704
-0.49 0.197757
-0.48 0.243967
-0.47 0.297981
-0.46 0.360332
-0.45 0.431394
-0.44 0.511331
-0.43 0.60005
-0.42 0.697155
-0.41 0.801916
-0.4 0.913242
-0.39 1.02967
-0.38 1.1494
-0.37 1.27028
-0.36 1.38991
-0.35 1.50567
-0.34 1.61484
-0.33 1.7147
-0.32 1.80262
-0.31 1.87619
-0.3 1.93333
-0.29 1.97239
-0.28 1.99222
-0.27 1.99222
-0.26 1.9724
-0.25 1.93335
-0.24 1.87622
-0.23 1.80266
-0.22 1.71475
-0.21 1.61489
-0.2 1.50573
-0.19 1.38998
-0.18 1.27037
-0.17 1.14952
-0.16 1.02984
-0.15 0.913487
-0.14 0.80228
-0.13 0.697698
-0.12 0.600857
-0.11 0.512525
-0.1 0.433143
-0.09 0.36287
-0.08 0.301625
-0.07 0.249145
-0.06 0.205039
-0.05 0.168839
-0.04 0.140059
-0.03 0.118233
-0.02 0.102958
-0.01 0.0939236
0 0.0909343
0.01 0.0939236
0.02 0.102958
0.03 0.118233
0.04 0.140059
0.05 0.168839
0.06 0.205039
0.07 0.249145
0.08 0.301625
0.09 0.36287
0.1 0.433143
0.11 0.512525
0.12 0.600857
0.13 0.697698
0.14 0.80228
0.15 0.913487
0.16 1.02984
0.17 1.14952
0.18 1.27037
0.19 1.38998
0.2 1.50573
0.21 1.61489
0.22 1.71475
0.23 1.80266
0.24 1.87622
0.25 1.93335
0.26 1.9724
0.27 1.99222
0.28 1.99222
0.29 1.97239
0.3 1.93333
0.31 1.87619
0.32 1.80262
0.33 1.7147
0.34 1.61484
0.35 1.50567
0.36 1.38991
0.37 1.27028
0.38 1.1494
0.39 1.02967
0.4 0.913242
0.41 0.801916
0.42 0.697155
0.43 0.60005
0.44 0.511331
0.45 0.431394
0.46 0.360332
0.47 0.297981
0.48 0.243967
0.49 0.197757
0.5 0.158704
0.51 0.126096
0.52 0.0991901
0.53 0.0772491
0.54 0.0595627
0.55 0.0454685
0.56 0.0343639
0.57 0.0257128
0.58 0.0190481
0.59 0.0139703
0.6 0.0101442
0.61 0.00729259
0.62 0.00519038
0.63 0.00365738
0.64 0.00255148
0.65 0.00176225
0.66 0.00120502
0.67 0.000815776
0.68 0.000546763
0.69 0.000362807
0.7 0.000238343
0.71 0.000155016
0.72 9.98159e-05
0.73 6.36311e-05
0.74 4.01591e-05
0.75 2.50926e-05
0.76 1.55221e-05
0.77 9.50601e-06
0.78 5.76353e-06
0.79 3.45956e-06
0.8 2.05586e-06
0.81 1.2095e-06
0.82 7.04456e-07
0.83 4.062e-07
0.84 2.31879e-07
0.85 1.31044e-07
0.86 7.33173e-08
0.87 4.06094e-08
0.88 2.22677e-08
0.89 1.2088e-08
0.9 6.49619e-09
0.91 3.45612e-09
0.92 1.82031e-09
0.93 9.49143e-10
0.94 4.89981e-10
0.95 2.50508e-10
0.96 1.2701e-10
0.97 6.42227e-11
0.98 3.31526e-11
0.99 1.90319e-11
